"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"1064",115,"1-meter DOQs","Imagery",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1065",118,"Digital evelation models","Elevation",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1066",119,"Elevation Contours","Elevation",49,"Progressing",1,"3",3,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1067",121,"Aspect","Elevation",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1068",122,"Nearshore and Estuarine Bathymetry","Elevation",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1069",123,"watercourses","Hydrography",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1070",124,"water bodies","Hydrography",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1071",125,"Water body shorelines","Hydrography",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1072",127,"hydrologic units (1st-6th fields)","Hydrography",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1073",128,"water supply & transmission facilities","Utilities",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1074",129,"electric generation & transmission facilities","Utilities",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1075",13,"air quality maintenance areas","Admin Bnds",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1076",13,"Vehicle Inspection Areas","Admin Bnds",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1077",139,"Aquatic Habitat","Bioscience",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1078",140,"anadromous fish abundance","Bioscience",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1079",140,"Anadromous Fish Abundance","Bioscience",49,"Initiated",1,"2",2,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1080",141,"Geology","Geoscience",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1081",142,"Soil","Geoscience",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1082",143,"Geomorphology","Geoscience",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1083",145,"anadromous fish habitat distributions","Bioscience",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1084",146,"Existing Vegetation","Bioscience",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1085",146,"Wildlife Habitats","Bioscience",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1086",149,"Wildlife Species Habitat Suitability maps","Bioscience",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1087",150,"fish stock status","Bioscience",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1088",151,"hatchery release locations","Bioscience",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1089",158,"Land Use","LULC",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1090",162,"Debris Flow Hazard Zone","Hazards",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1091",164,"hazards/earthquake hazard","Hazards",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1092",167,"Tsunami inundation zone","Hazards",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1093",172,"Hazardous Materials Sites","Preparedness",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1094",174,"precipitation - 24-hour intensity","Climate",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1095",177,"Temperature - monthly and annual normals","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1096",178,"temperature - mean first/last 32 deg F dates","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1097",179,"snowfall - monthly & annual","Climate",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1098",180,"snow water equivalent","Climate",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1099",181,"temperature - historic daily max &min","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1100",183,"soil freeze depth","Climate",49,"Initiated",1,"2",2,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1101",184,"temperature ranges","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1102",185,"wind flow - monthly","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1103",186,"solar radiation - monthly average","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1104",187,"cloud cover - monthly average","Climate",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1105",197,"Emergency Reference Data Stations","Preparedness",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1106",198,"Evacuation Routes","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1107",199,"Monuments/Icons","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1108",200,"Public Safety Station Locations","Preparedness",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1109",207,"Schools","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1110",210,"commercial datasets","Climate",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1111",211,"fog occurrence in western Oregon","Climate",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1112",212,"precipitation - historic monthly","Climate",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1113",222,"Emergency Facilities","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1114",224,"State Police Operations","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1115",224,"State Police Post Boundaries","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1116",228,"temperature - historic monthly max & min","Climate",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1117",240,"Elevation Bands","Elevation",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1118",243,"Correctional Facilities","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1119",254,"Naturally Occurring Hazardous Materials","Hazards",49,"Fully implemented",1,"5",5,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1120",273,"fish passage barriers","Bioscience",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1121",278,"stream gages","Hydrography",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1122",3,"Taxlots","Cadastral",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1123",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1124",45,"Oil Spill Geographic Response Areas","Admin Bnds",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1125",50,"Public Safety Response Areas","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1126",67,"Urban Growth Boundaries","Admin Bnds",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1127",83,"Cities","Preparedness",49,"Under development",1,"1",1,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1128",86,"Historic Sites","LULC",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1129",89,"Health Care Facilities","Preparedness",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1130",90,"Stadiums","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1131",91,"dam facilities","Preparedness",49,"None",1,"0",0,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1132",92,"Commercial Key Assets","Preparedness",49,"Well established",1,"4",4,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1133",94,"Road centerlines","Transportation",49,"Progressing",1,"3",3,921,1,205,100,"QAQCProc","QID 028 Is there a quality assurance/quality control (QA/QC) process as part of this dataset?s maintenance? ",0
"1134",10,"City & County Comprehensive Plans","Admin Bnds",50,"Optimized",1,"5",5,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1135",101,"Oregon Zoning","Admin Bnds",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1136",108,"Military Facilities","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1137",11,"City Limits","Admin Bnds",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1138",114,"0.5-meter DOQs","Imagery",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1139",115,"1-meter DOQs","Imagery",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1140",118,"Digital evelation models","Elevation",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1141",119,"Elevation Contours","Elevation",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1142",121,"Aspect","Elevation",50,"Optimized",1,"5",5,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1143",122,"Nearshore and Estuarine Bathymetry","Elevation",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1144",123,"watercourses","Hydrography",50,"Managed",1,"4",4,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1145",124,"water bodies","Hydrography",50,"Repeatable",1,"2",2,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1146",125,"Water body shorelines","Hydrography",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1147",127,"hydrologic units (1st-6th fields)","Hydrography",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1148",128,"water supply & transmission facilities","Utilities",50,"Managed",1,"4",4,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1149",129,"electric generation & transmission facilities","Utilities",50,"Optimized",1,"5",5,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1150",13,"air quality maintenance areas","Admin Bnds",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1151",13,"Vehicle Inspection Areas","Admin Bnds",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1152",139,"Aquatic Habitat","Bioscience",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1153",140,"anadromous fish abundance","Bioscience",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1154",140,"Anadromous Fish Abundance","Bioscience",50,"Repeatable",1,"2",2,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1155",141,"Geology","Geoscience",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1156",142,"Soil","Geoscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1157",143,"Geomorphology","Geoscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1158",145,"anadromous fish habitat distributions","Bioscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1159",146,"Existing Vegetation","Bioscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1160",146,"Wildlife Habitats","Bioscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1161",149,"Wildlife Species Habitat Suitability maps","Bioscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1162",150,"fish stock status","Bioscience",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1163",151,"hatchery release locations","Bioscience",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1164",158,"Land Use","LULC",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1165",162,"Debris Flow Hazard Zone","Hazards",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1166",164,"hazards/earthquake hazard","Hazards",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1167",167,"Tsunami inundation zone","Hazards",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1168",172,"Hazardous Materials Sites","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1169",174,"precipitation - 24-hour intensity","Climate",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1170",177,"Temperature - monthly and annual normals","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1171",178,"temperature - mean first/last 32 deg F dates","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1172",179,"snowfall - monthly & annual","Climate",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1173",180,"snow water equivalent","Climate",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1174",181,"temperature - historic daily max &min","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1175",183,"soil freeze depth","Climate",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1176",184,"temperature ranges","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1177",185,"wind flow - monthly","Climate",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1178",186,"solar radiation - monthly average","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1179",187,"cloud cover - monthly average","Climate",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1180",197,"Emergency Reference Data Stations","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1181",198,"Evacuation Routes","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1182",199,"Monuments/Icons","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1183",200,"Public Safety Station Locations","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1184",207,"Schools","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1185",210,"commercial datasets","Climate",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1186",211,"fog occurrence in western Oregon","Climate",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1187",212,"precipitation - historic monthly","Climate",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1188",222,"Emergency Facilities","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1189",224,"State Police Operations","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1190",224,"State Police Post Boundaries","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1191",228,"temperature - historic monthly max & min","Climate",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1192",240,"Elevation Bands","Elevation",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1193",243,"Correctional Facilities","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1194",254,"Naturally Occurring Hazardous Materials","Hazards",50,"Optimized",1,"5",5,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1195",273,"fish passage barriers","Bioscience",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1196",278,"stream gages","Hydrography",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1197",3,"Taxlots","Cadastral",50,"Managed",1,"4",4,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1198",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1199",45,"Oil Spill Geographic Response Areas","Admin Bnds",50,"Repeatable",1,"2",2,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1200",50,"Public Safety Response Areas","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1201",67,"Urban Growth Boundaries","Admin Bnds",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1202",83,"Cities","Preparedness",50,"Optimized",1,"5",5,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1203",86,"Historic Sites","LULC",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1204",89,"Health Care Facilities","Preparedness",50,"Ad-hoc",1,"1",1,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1205",90,"Stadiums","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1206",91,"dam facilities","Preparedness",50,"No process",1,"0",0,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1207",92,"Commercial Key Assets","Preparedness",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1208",94,"Road centerlines","Transportation",50,"Defined",1,"3",3,931,1,211,101,"HrzIntProc","QID 103 Are there procedures in place for meeting the horizontal integration needs of users?",0
"1209",10,"City & County Comprehensive Plans","Admin Bnds",51,"Optimized",1,"5",5,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1210",11,"City Limits","Admin Bnds",51,"Ad-hoc",1,"1",1,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1211",114,"0.5-meter DOQs","Imagery",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1212",115,"1-meter DOQs","Imagery",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1213",119,"Elevation Contours","Elevation",51,"Defined",1,"3",3,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1214",121,"Aspect","Elevation",51,"Optimized",1,"5",5,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1215",123,"watercourses","Hydrography",51,"Managed",1,"4",4,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
"1216",124,"water bodies","Hydrography",51,"Repeatable",1,"2",2,941,1,218,103,"VrtIntProc","QID 104 Are there procedures in place for meeting the vertical integration needs of users?",0
